800	48195	48195	100
800	48195	48195	100
800	48195	48195	100
1000	59583	59583	100
1000	59583	59583	100
1000	59583	59583	100
5000	298171	297194	99.6723
5000	298171	297185	99.6693
5000	298170	297206	99.6767
10000	595632	593154	99.584
10000	595634	593329	99.613
10000	595695	593398	99.6144
15000	892504	805810	90.2864
15000	892507	804082	90.0925
15000	892506	809740	90.7266
